injury_status,practice_description,team,last_name,birth_country,search_full_name,sport,gsis_id,high_school,depth_chart_position,college,first_name,active,birth_state,news_updated,full_name,rotoworld_id,age,weight,swish_id,depth_chart_order,status,competitions,team_abbr,injury_body_part,hashtag,search_last_name,height,number,player_id,search_first_name,birth_city,opta_id,injury_start_date,pandascore_id,sportradar_id,birth_date,fantasy_data_id,yahoo_id,team_changed_at,espn_id,years_exp,fantasy_positions,rotowire_id,search_rank,position,practice_participation,stats_id,metadata,oddsjam_id,injury_notes
,,,Hartfield,,trevonhartfield,nfl,,Watonga (OK),,Southwestern Oklahoma,Trevon,False,,,Trevon Hartfield,,30.0,195,,,Inactive,[],,,#trevonhartfield-NFL-FA-47,hartfield,74,47.0,3607,trevon,,,,,6c2a9a4b-2b56-4e4a-b034-057d0a5a7293,1991-11-17,18394.0,29578.0,,4010744.0,6.0,['DB'],11293.0,9999999.0,CB,,,,,
,,,Schneider,,johnschneider,nfl,,,,,John,False,,,John Schneider,9520.0,,,,,Inactive,[],,,#johnschneider-NFL-FA-0,schneider,,0.0,3906,john,,,,,,,18732.0,,,,0.0,,,9999999.0,,,,,,
,,,Cook,,timcook,nfl,00-0033683,White Hall (AR),,Oregon State,Tim,True,,1516723201203.0,Tim Cook,,27.0,242,,,Active,[],,,#timcook-NFL-FA-41,cook,72,41.0,4623,tim,,,,,5dac4c6d-332a-48fb-b4ab-f90240800351,1994-04-19,19516.0,30398.0,,3930272.0,5.0,['RB'],12116.0,9999999.0,RB,,884978.0,{'channel_id': '1116852996303486976'},,
,,,Love,,joshlove,nfl,,Long Beach Poly (CA),,San Jose State,Josh,True,,1636492230785.0,Josh Love,,25.0,200,881762.0,,Active,[],,,#joshlove-NFL-FA-0,love,74,0.0,7157,josh,,,,,50f32b47-1f9e-4598-869b-af78ba27fde9,1996-09-12,22158.0,33256.0,,3921685.0,2.0,['QB'],14555.0,9999999.0,QB,,,{'channel_id': '1116853339967979520'},,
,,,Carroll,,petecarroll,nfl,,,,,Pete,False,,1545859508786.0,Pete Carroll,8362.0,,,,,Inactive,[],,,#petecarroll-NFL-FA-0,carroll,,0.0,3910,pete,,,,,,,18736.0,,,,0.0,,,9999999.0,,,,,,
,,,Smith,,irvsmith,nfl, 00-0034970,Brother Martin (LA),,Alabama,Irv,True,,1724787052145.0,Irv Smith,14052.0,26.0,240,944428.0,,Active,[],,,#irvsmith-NFL-FA-82,smith,74,82.0,6126,irv,,,,,ed0e6a30-83d5-4f4b-bf49-f7ff80e21304,1998-08-09,20949.0,31882.0,,4040980.0,5.0,['TE'],13583.0,474.0,TE,,944428.0,"{'channel_id': '1113708753091325952', 'rookie_year': '2019'}",B50E3F2CBBD3,
,,,McFadden,,kimariomcfadden,nfl,,Mundy Mills,,South Carolina State,Kimario,False,,,Kimario McFadden,,29.0,197,,,Inactive,[],,,#kimariomcfadden-NFL-FA-33,mcfadden,"5'11""",33.0,2173,kimario,,,,,df5146df-8415-47b0-9321-1ce0e3a7718d,1991-04-13,16533.0,28065.0,,17213.0,6.0,['DB'],9856.0,9999999.0,S,,,,,
,,,Mutin,,donavanmutin,nfl,,Klein Collins (TX),,Houston,Donavan,True,,,Donavan Mutin,,23.0,227,1118575.0,,Active,[],,,#donavanmutin-NFL-FA-45,mutin,72,45.0,11288,donavan,,,,,67920040-eb86-11ed-9958-1fd4e20c8252,2000-09-22,,,,,1.0,['LB'],17506.0,9999999.0,LB,,,"{'channel_id': '1113708860134158336', 'rookie_year': '2023'}",B4E4ED73CD66,
,,,Hendy,,ajhendy,nfl,00-0032620,Bowie (MD),,Maryland,A.J.,False,,1564843557040.0,A.J. Hendy,,28.0,208,,,Inactive,[],,,#ajhendy-NFL-FA-45,hendy,72,45.0,3758,aj,,,,,9f1e4e06-a9b9-4d69-be4c-91e9841dbc44,1993-04-08,18570.0,29829.0,,2577076.0,6.0,['DB'],11593.0,9999999.0,SS,,,,,
,,,Treggs,,brycetreggs,nfl,00-0032724,St. John Bosco (CA),,California,Bryce,False,,1535934943794.0,Bryce Treggs,,27.0,185,,,Inactive,[],,,#brycetreggs-NFL-FA-16,treggs,72,16.0,3797,bryce,,,,,be921e61-4abb-43ff-aa4d-ccf9f9a66d67,1994-04-30,18611.0,29775.0,,2978219.0,6.0,['WR'],11011.0,9999999.0,WR,,690981.0,,,
,,,Washington,,tonywashington,nfl,,T.W. Andrews (NC),,Appalachian State,Tony,False,,,Tony Washington,,29.0,198,,,Inactive,[],,,#tonywashington-NFL-FA-17,washington,"5'11""",17.0,1978,tony,,,,,a8c1f913-dfa3-4616-a11f-2b56f93c47cc,1990-10-18,16242.0,27918.0,,17048.0,6.0,"['LB', 'WR']",10115.0,9999999.0,WR,,504371.0,,,
,,,McGill,,kevinmcgill,nfl,,Westlake (MD),,Eastern Michigan,Kevin,True,,,Kevin McGill,,24.0,200,,,Active,[],,,#kevinmcgill-NFL-FA-0,mcgill,74,0.0,7332,kevin,,,,,547cf474-e1f1-4c45-ab1a-f98e2a341767,1998-01-06,22324.0,,,4039321.0,2.0,['DB'],15084.0,9999999.0,DB,,,{'channel_id': '1116853370276020224'},,
IR,,HOU,Keene,,daltonkeene,nfl,,Chatfield (CO),TE,Virginia Tech,Dalton,True,,1724285736771.0,Dalton Keene,,25.0,251,976973.0,4.0,Inactive,[],,Knee,#daltonkeene-NFL-HOU-40,keene,76,40.0,7082,dalton,,,,,4da5e05d-fc5c-4e87-aa38-d9cde42dd476,1999-04-14,21808.0,32771.0,,4240861.0,4.0,['TE'],14559.0,636.0,TE,,,"{'channel_id': '1113708784783486976', 'rookie_year': '2020'}",C6F1C6815A6B,
Questionable,,LV,Bowers,,brockbowers,nfl,,Napa (CA),TE,Georgia,Brock,True,,1724955614378.0,Brock Bowers,,21.0,230,1285917.0,1.0,Active,[],,Foot,#brockbowers-NFL-LV-89,bowers,76,89.0,11604,brock,,,,,ad9fc7e3-0a6d-4e41-84c2-cf43b71aee13,2002-12-13,,,,,0.0,['TE'],17693.0,60.0,TE,,,"{'channel_id': '1113708771814699008', 'rookie_year': '2024'}",890CB831F75E,
,,,Keim,,stevekeim,nfl,,,,,Steve,True,,,Steve Keim,9517.0,,,,,Inactive,[],,,#stevekeim-NFL-FA-0,keim,,0.0,4908,steve,,,,,,,19810.0,,,,0.0,,,9999999.0,,,,{'channel_id': '1116853038275887104'},,
,,,Hitner,,brandonhitner,nfl, 00-0035611,Garnet Valley (PA),,Villanova,Brandon,True,,1578441343607.0,Brandon Hitner,,26.0,305,,,Inactive,[],,,#brandonhitner-NFL-FA-75,hitner,78,75.0,6474,brandon,,,,,20b85f3c-8cec-40a3-8cfe-05a4fe43c23a,1995-05-15,21331.0,32132.0,,3120858.0,3.0,['OL'],13937.0,9999999.0,OT,,,{'channel_id': '1116853257130475520'},,
,,,Lyons,,caushaudlyons,nfl,00-0031848,Woodland (GA),,Tusculum,Caushaud,False,,1557793815436.0,Caushaud Lyons,,27.0,295,,,Inactive,[],,,#caushaudlyons-NFL-FA-97,lyons,"6'5""",97.0,2830,caushaud,,,,,3920baeb-570e-4b1a-bc44-c4bfd936e41f,1993-01-03,17298.0,28789.0,,3908873.0,5.0,['DL'],10668.0,9999999.0,DT,,,,,
,,,Maccagnan,,mikemaccagnan,nfl,,,,,Mike,False,,,Mike Maccagnan,10297.0,,,,,Inactive,[],,,#mikemaccagnan-NFL-FA-0,maccagnan,,0.0,4953,mike,,,,,,,19775.0,,,,0.0,,,9999999.0,,,,,,
,,,Williams,,isaiahwilliams,nfl,00-0033161,John Adams (OH),,Akron,Isaiah,True,,1641472816119.0,Isaiah Williams,,29.0,295,602957.0,,Active,[],,,#isaiahwilliams-NFL-FA-72,williams,75,72.0,3931,isaiah,,,,,f1bce91f-ba57-4015-b74e-dee3df872c98,1993-05-05,18761.0,30058.0,,2574302.0,6.0,['OL'],11634.0,9999999.0,OL,,,{'channel_id': '1116852916188086272'},,
,,,Perry,,roderickperry,nfl,,Cary (NC),,Illinois,Roderick,True,,,Roderick Perry,,25.0,304,951988.0,,Active,[],,,#roderickperry-NFL-FA-73,perry,73,73.0,8794,roderick,,,,,8632df10-d309-11ec-8b77-45b1765fd110,1997-12-03,,,,,1.0,['DL'],16531.0,9999999.0,DT,,,{'channel_id': '1116853530976583680'},,
,,DET,Reeves-Maybin,,jalenreevesmaybin,nfl,00-0033557,Northeast (TN),LOLB,Tennessee,Jalen,True,,1721960739573.0,Jalen Reeves-Maybin,,29.0,226,727802.0,2.0,Active,[],,,#jalenreevesmaybin-NFL-DET-42,reevesmaybin,73,42.0,4163,jalen,,,,,61e1881b-a33e-4d33-b518-017145d5fc03,1995-01-31,19009.0,30237.0,,3044729.0,7.0,['LB'],11980.0,9999999.0,LB,,,"{'channel_id': '1113708812184875009', 'rookie_year': '2017'}",FA93800D6AC2,
,,WAS,Daniels,,jaydendaniels,nfl,,Cajon (CA),QB,LSU,Jayden,True,,1724433306955.0,Jayden Daniels,,23.0,210,1161228.0,1.0,Active,[],,,#jaydendaniels-NFL-WAS-5,daniels,76,5.0,11566,jayden,,,,,bab8c65a-9fff-410d-8e34-dc2f636d890e,2000-12-18,,,,,0.0,['QB'],17692.0,58.0,QB,,,"{'channel_id': '1113708699697836033', 'rookie_year': '2024'}",321C90994B10,
,,ARI,Pascal,,zachpascal,nfl,00-0033251,Henry Wise (MD),RWR,Old Dominion,Zach,True,,1707455426998.0,Zach Pascal,12635.0,29.0,215,658447.0,5.0,Active,[],,,#zachpascal-NFL-ARI-0,pascal,74,0.0,4319,zach,,,,,7fc949b6-a1cb-4f9d-a06d-b65773409a44,1994-12-18,19172.0,30502.0,,2978109.0,7.0,['WR'],11868.0,378.0,WR,,658447.0,"{'channel_id': '1113708847253450752', 'rookie_year': '2017'}",8339036C8F06,
,,,Strong,,kevinstrong,nfl, 00-0035334,Cleveland (TX),,UTSA,Kevin,True,,1704504960652.0,Kevin Strong,,27.0,295,835485.0,,Active,[],,,#kevinstrong-NFL-FA-92,strong,76,92.0,6536,kevin,,,,,6c8c270b-7412-452a-a221-7ec5600cc2a3,1996-08-05,21536.0,32461.0,,3124052.0,4.0,['DL'],14213.0,9999999.0,DE,,835485.0,"{'channel_id': '1116853266240503808', 'rookie_year': '2019'}",9713BB103481,
,,,Gilbert,,marcusgilbert,nfl,00-0028001,St. Thomas Aquinas (FL),,Florida,Marcus,True,,1619465110497.0,Marcus Gilbert,6617.0,33.0,330,,,Injured Reserve,[],,,#marcusgilbert-NFL-FA-0,gilbert,78,0.0,842,marcus,,,,,cb332cbe-4490-48c6-9a21-046475206e07,1988-02-15,12897.0,24850.0,,13998.0,11.0,"['OL', 'OT']",7552.0,9999999.0,OT,,,{'channel_id': '1116853487733309440'},,
,,PIT,Lowry,,deanlowry,nfl,00-0032412,Boylan Catholic (IL),LDE,Northwestern,Dean,True,,1723400439300.0,Dean Lowry,,30.0,296,691837.0,2.0,Active,[],,,#deanlowry-NFL-PIT-94,lowry,78,94.0,3295,dean,,,,,0df44cfb-8dab-4fc1-8556-108505a4b428,1994-06-09,18056.0,29371.0,,2974348.0,8.0,['DL'],11119.0,9999999.0,DE,,,"{'channel_id': '1113708816291098624', 'rookie_year': '2016'}",E88C56526F04,
,,,Jones,,adamjones,nfl,00-0023441,Westlake (GA),,West Virginia,Adam,False,,1558749025231.0,Adam Jones,3127.0,38.0,180,,,Injured Reserve,[],,,#adamjones-NFL-FA-0,jones,70,0.0,657,adam,,,,,69d9c13c-2293-4eed-ae35-01c90dd45c1b,1983-09-30,11731.0,7182.0,,8421.0,17.0,['DB'],4457.0,9999999.0,CB,,179874.0,,,
,,DET,Kennedy,,tomkennedy,nfl, 00-0035544,Farmingdale (NY),,Bryant,Tom,True,,1724959263581.0,Tom Kennedy,,28.0,195,837087.0,,Active,[],,,#tomkennedy-NFL-DET-85,kennedy,70,85.0,6588,tom,,,,,dc51b38c-dc82-44ee-a88b-764d681ce58a,1996-07-29,21556.0,32561.0,,3126997.0,5.0,['WR'],14246.0,999.0,WR,,837087.0,"{'channel_id': '1113708814852452352', 'rookie_year': '2019'}",BD6279356322,
,,,Williams,,kylewilliams,nfl,,,,Arizona State,Kyle,False,,,Kyle Williams,,30.0,186,,,Inactive,[],,,#kylewilliams-NFL-FA-18,williams,"5'10""",18.0,638,kyle,,,,,423cfbc1-446f-4670-b9dc-4b8d7f67745d,1988-07-19,11594.0,24182.0,,13488.0,5.0,['WR'],6699.0,9999999.0,WR,,322946.0,,,
,,TB,Mauch,,codymauch,nfl,,Hankinson (ND),OL,North Dakota State,Cody,True,,1694361920932.0,Cody Mauch,,25.0,303,1067886.0,,Active,[],,,#codymauch-NFL-TB-69,mauch,78,69.0,10902,cody,,,,,64dce7de-f582-48bb-9acf-a971212d4fec,1999-01-15,,,,,1.0,['OT'],16978.0,9999999.0,T,,,"{'channel_id': '1113708730106540033', 'rookie_year': '2023'}",DD6AAA7B4705,
,,,Toles,,jordantoles,nfl,,St. Frances Academy (MD),,Morgan State,Jordan,True,,1721586061088.0,Jordan Toles,,23.0,207,1213353.0,,Active,[],,,#jordantoles-NFL-FA-39,toles,73,39.0,12251,jordan,,,,,f4ed2fd0-09aa-11ef-843c-e73649077eea,2001-05-13,,,,,0.0,['DB'],18121.0,9999999.0,DB,,,"{'channel_id': '1113708873014865920', 'rookie_year': '2024'}",2D304954027F,
,,SEA,Fant,,georgefant,nfl,00-0032466,Warren Central (KY),OL,Western Kentucky,George,True,,1710374158833.0,George Fant,11913.0,32.0,316,881659.0,,Active,[],,,#georgefant-NFL-SEA-74,fant,77,74.0,3786,george,,,,,eb7f7d43-7837-400c-828c-bd5d609bca41,1992-07-19,18599.0,29815.0,,2583951.0,8.0,"['OL', 'OT']",11559.0,9999999.0,OT,,,"{'channel_id': '1113708726218420224', 'rookie_year': '2016'}",8350BE3BD620,
,,,Sheard,,jabaalsheard,nfl,00-0027975,Hollywood Hills (FL),,Pittsburgh,Jabaal,True,,1610732741129.0,Jabaal Sheard,6597.0,32.0,268,397948.0,,Active,[],,,#jabaalsheard-NFL-FA-0,sheard,75,0.0,836,jabaal,,,,,7bad73a1-c023-4b53-bd4c-dedf18480b8a,1989-05-10,12880.0,24824.0,,14036.0,11.0,"['DL', 'LB']",7452.0,9999999.0,DE,,,{'channel_id': '1116853484277202944'},,
,,,Johnson,,sterlingjohnson,nfl,,Cleveland (NC),,Coastal Carolina,Sterling,True,,,Sterling Johnson,,24.0,285,,,Active,[],,,#sterlingjohnson-NFL-FA-0,johnson,76,0.0,7389,sterling,,,,,3c448dcb-998f-4024-9d8b-cca73a12f486,1997-08-20,22375.0,33337.0,,3728252.0,2.0,['DL'],15158.0,1995.0,DT,,,{'channel_id': '1116853380895997952'},,
,,,Forbes,,ajforbes,nfl,,Bellevue West (NE),,Montana,AJ,True,,,AJ Forbes,,,300,,,Active,[],,,#ajforbes-NFL-FA,forbes,74,,12334,aj,,,,,2caa5bf0-0c94-11ef-bc62-8fc20ec2016b,,,,,,0.0,['OL'],,9999999.0,OL,,,"{'channel_id': '1113708721130729472', 'rookie_year': ''}",,
,,,Ammendola,,mattammendola,nfl,,North Penn (PA),,Oklahoma State,Matt,True,,1702418738467.0,Matt Ammendola,,27.0,195,882838.0,,Active,[],,,#mattammendola-NFL-FA-16,ammendola,69,16.0,7617,matt,,,,,f6d943d7-3ddb-4054-8796-9febf6026898,1996-12-11,,,,,2.0,"['K', 'P']",15543.0,9999999.0,K,,,"{'channel_id': '1116853410306457600', 'rookie_year': '2021'}",2A71EE0E9F41,
,,,Fatinikun,,tjfatinikun,nfl,,Perrysburg HS,,Toledo,T.J.,False,,,T.J. Fatinikun,,29.0,250,,,Inactive,[],,,#tjfatinikun-NFL-FA-96,fatinikun,"6'2""",96.0,2302,tj,,,,,6e369501-502b-4907-b18c-bddb3002f2a5,1991-07-28,16755.0,28352.0,,2469737.0,6.0,['DL'],9999.0,9999999.0,DE,,,,,
,,,Cox,,chandlercox,nfl, 00-0035310,Apopka (FL),,Auburn,Chandler,True,,1609632331442.0,Chandler Cox,,25.0,242,,,Inactive,[],,,#chandlercox-NFL-FA-27,cox,73,27.0,6298,chandler,,,,,ee3d7a82-d3e0-4d12-b2f8-116aefdb7cb6,1996-07-29,21132.0,32065.0,,3843217.0,3.0,['RB'],13991.0,320.0,FB,,866956.0,{'channel_id': '1116853227451580416'},,
,,HOU,Stingley,,derekstingley,nfl,,The Dunham School (LA),LCB,LSU,Derek,True,,1711630512485.0,Derek Stingley,,23.0,195,1161722.0,1.0,Active,[],,,#derekstingley-NFL-HOU-24,stingley,73,24.0,8308,derek,,,,,825de16d-4843-4c6d-80c2-da7c3191c542,2001-06-20,,,,,2.0,['DB'],15899.0,311.0,DB,,,"{'channel_id': '1113708785978863616', 'rookie_year': '2022'}",40AB457A76E7,
,,,Smith,,chrissmith,nfl,00-0031264,West Rowan (NC),,Arkansas,Chris,True,,1640273135941.0,Chris Smith,,30.0,266,555584.0,,Active,[],,,#chrissmith-NFL-FA-92,smith,73,92.0,1994,chris,,,,,df08d4a5-2979-469d-9775-ed34fc3f43ee,1992-02-11,16265.0,27687.0,,16917.0,8.0,['DL'],9409.0,9999999.0,DE,,555584.0,{'channel_id': '1116852772797415424'},,
,,KC,Thuney,,joethuney,nfl,00-0032391,Archbishop Alter (OH),OL,North Carolina State,Joe,True,,1722210059876.0,Joe Thuney,11418.0,31.0,304,600899.0,,Active,[],,,#joethuney-NFL-KC-62,thuney,77,62.0,3247,joe,,,,,4ee0937c-1250-4456-93d4-2d6afa064d5a,1992-11-18,18008.0,29312.0,,2577773.0,8.0,"['OG', 'OL']",10960.0,9999999.0,OL,,,"{'channel_id': '1113708748876050432', 'rookie_year': '2016'}",B980C854A892,
,,,Robinson,,kennyrobinson,nfl,,Imani Christian (PA),,West Virginia,Kenny,True,,1640990751267.0,Kenny Robinson,,24.0,200,1055089.0,,Active,[],,,#kennyrobinson-NFL-FA-41,robinson,74,41.0,7119,kenny,,,,,0d226e62-3a43-4a9f-a985-05214182146f,1999-01-08,22133.0,32822.0,,4241889.0,3.0,['DB'],14787.0,9999999.0,DB,,,{'channel_id': '1116853334855122944'},,
,,BUF,Bernard,,terrelbernard,nfl,,La Porte (TX),MLB,Baylor,Terrel,True,,1713462024985.0,Terrel Bernard,,25.0,224,1066863.0,1.0,Active,[],,,#terrelbernard-NFL-BUF-43,bernard,73,43.0,8311,terrel,,,,,5978e634-af6b-4317-bcc3-1ad024421d13,1999-05-07,,,,,2.0,['LB'],16187.0,149.0,LB,,,"{'channel_id': '1113708756102836224', 'rookie_year': '2022'}",4DBBDF4018AD,
,,,Kragen,,kylekragen,nfl,,,,California,Kyle,False,,,Kyle Kragen,,25.0,255,,,Inactive,[],,,#kylekragen-NFL-FA-0,kragen,"6'2""",0.0,3708,kyle,,,,,41459b5a-2251-4139-ba35-fa4d682d4bd0,1993-02-01,18514.0,29922.0,,,1.0,['LB'],,9999999.0,OLB,,,,,
,,WAS,Everett,,deshazoreverett,nfl,00-0031844,DeRidder (LA),,Texas A&M,Deshazor,True,,1647534905973.0,Deshazor Everett,,30.0,203,593588.0,,Active,[],,,#deshazoreverett-NFL-WAS-22,everett,72,22.0,2643,deshazor,,,,,6e91b25a-4bf4-4a53-a328-69d3e7ef86c1,1992-02-22,17111.0,28785.0,,2578692.0,7.0,['DB'],10701.0,9999999.0,DB,,,{'channel_id': '1116852817361895424'},,
,,CIN,Bell,,vonnbell,nfl,00-0032939,Ridgeland (GA),SS,Ohio State,Vonn,True,,1710455703295.0,Vonn Bell,,29.0,210,728329.0,2.0,Active,[],,,#vonnbell-NFL-CIN-24,bell,71,24.0,3230,vonn,,,,,656b68e1-651d-4596-8f6d-c97b4e4d9536,1994-12-12,17991.0,29295.0,,3051388.0,8.0,['DB'],10905.0,660.0,DB,,,"{'channel_id': '1113708805406879744', 'rookie_year': '2016'}",475672F73C7F,
,,,Williams,,jarveonwilliams,nfl,00-0033348,Judson (TX),,Texas-San Antonio,Jarveon,False,,1535742407715.0,Jarveon Williams,,27.0,205,,,Inactive,[],,,#jarveonwilliams-NFL-FA-39,williams,69,39.0,4372,jarveon,,,,,017fcaa2-13d3-4159-8fd3-13c71ff7707e,1995-01-03,19229.0,30587.0,,3040644.0,5.0,['RB'],12313.0,9999999.0,RB,,743821.0,,,
,,,Hood,,elijahhood,nfl,00-0033975,Charlotte Catholic (NC),,North Carolina,Elijah,False,,1567530919504.0,Elijah Hood,12200.0,26.0,230,,,Inactive,[],,,#elijahhood-NFL-FA-0,hood,71,0.0,4265,elijah,,,,,385eccc0-c138-4cda-8c50-84b996d21b8f,1995-04-22,19111.0,30354.0,,3116690.0,5.0,['RB'],11706.0,9999999.0,RB,,823107.0,,,
,,,Miles,,willmiles,nfl,,Rock Island (IL),,Central Methodist,Will,True,,,Will Miles,,,279,1385252.0,,Active,[],,,#willmiles-NFL-FA-0,miles,77,0.0,8629,will,,,,,df72b310-cb49-11ec-a667-6354702e3fca,,,,,,1.0,['DL'],,9999999.0,DT,,,"{'channel_id': '1116853508180541440', 'years_exp_shift': '1'}",,
,,NYG,Chatman,,elijahchatman,nfl,,Evangel Christian Academy (LA),LDE,SMU,Elijah,True,,,Elijah Chatman,,23.0,278,1173489.0,1.0,Active,[],,,#elijahchatman-NFL-NYG-94,chatman,72,94.0,12319,elijah,,,,,34ca0550-0c95-11ef-9a13-a1b03b54c0ec,2000-12-05,,,,,0.0,['DL'],18333.0,9999999.0,DT,,,"{'channel_id': '1113708674750115840', 'rookie_year': '2024'}",0EECE9844C33,
,,,Eligwe,,ukemeeligwe,nfl,00-0033468,Stone Mountain (GA),,Georgia Southern,Ukeme,True,,1614652807100.0,Ukeme Eligwe,,27.0,239,,,Inactive,[],,,#ukemeeligwe-NFL-FA-54,eligwe,74,54.0,4205,ukeme,,,,,d8f5b9b5-4cbf-4817-969f-99e638313383,1994-04-27,19051.0,30296.0,,2969922.0,5.0,['LB'],12207.0,1194.0,LB,,691517.0,{'channel_id': '1116852936152973312'},,
,,,Taylor,,raymontaylor,nfl,,,,Michigan,Raymon,False,,,Raymon Taylor,,25.0,185,,,Inactive,[],,,#raymontaylor-NFL-FA-22,taylor,"5'9""",22.0,2888,raymon,,,,,c33a582e-1702-4ead-b1ba-781a9678e846,1992-07-24,17356.0,,,2576233.0,0.0,['DB'],,9999999.0,CB,,,,,
,,,Longacre,,mattlongacre,nfl,00-0031814,Millard West (NE),,Northwest Missouri State,Matt,False,,1564344320475.0,Matt Longacre,,30.0,255,,,Inactive,[],,,#mattlongacre-NFL-FA-96,longacre,75,96.0,2811,matt,,,,,429ba323-7175-4bb2-8f81-e77fe9d38f3c,1991-09-21,17279.0,28998.0,,3085243.0,7.0,['LB'],10709.0,9999999.0,LB,,870493.0,,,
,,,Britt,,kennybritt,nfl,00-0027006,Bayonne (NJ),,Rutgers,Kenny,False,,1554148817395.0,Kenny Britt,5130.0,31.0,223,,,Inactive,[],,,#kennybritt-NFL-FA-88,britt,"6'3""",88.0,366,kenny,,,,,869882c4-728a-4349-8294-ffa32b5a4f31,1988-09-19,8532.0,9294.0,,12556.0,11.0,['WR'],5963.0,9999999.0,WR,,336831.0,,,
,,,Reitz,,joereitz,nfl,,Hamilton Southeastern (IN),,Western Michigan,Joe,False,,,Joe Reitz,5258.0,35.0,323,,,Inactive,[],,,#joereitz-NFL-FA-76,reitz,"6'7""",76.0,710,joe,,,,,1400c086-a5b0-45b1-a0f8-7cdc9e803917,1985-08-24,12204.0,9159.0,,11842.0,12.0,['OL'],7276.0,9999999.0,T,,,,,
,,ARI,Jones,,justinjones,nfl,00-0034677,South Cobb (GA),RDE,North Carolina State,Justin,True,,1710198904984.0,Justin Jones,,28.0,309,832421.0,1.0,Active,[],,,#justinjones-NFL-ARI-93,jones,75,93.0,5063,justin,,,,,c82a3f67-90b7-4cc8-ac3b-e6cf469cc541,1996-08-28,19881.0,31054.0,,3116746.0,6.0,['DL'],12785.0,9999999.0,DT,,,"{'channel_id': '1113708849220579328', 'rookie_year': '2018'}",222868C31D52,
,,,Taylor,,jordantaylor,nfl,00-0031697,Denison (TX),,Rice,Jordan,False,,1566946809354.0,Jordan Taylor,10673.0,29.0,210,,,Inactive,[],,,#jordantaylor-NFL-FA-0,taylor,77,0.0,2685,jordan,,,,,971b216e-0859-482b-9b72-045f7ad35605,1992-02-18,17153.0,28727.0,,2515662.0,7.0,['WR'],10238.0,9999999.0,WR,,550968.0,,,
,,,Carlson,,johncarlson,nfl,,,,Notre Dame,John,False,,,John Carlson,,33.0,248,,,Inactive,[],,,#johncarlson-NFL-FA-89,carlson,"6'5""",89.0,143,john,,,,,8ceab66f-c5eb-4d5a-970f-8210e3e20f7f,1984-05-12,3878.0,,,11272.0,7.0,['TE'],,9999999.0,TE,,,,,
,,,Mevis,,harrisonmevis,nfl,,Warsaw (IN),,Missouri,Harrison,True,,1723404940168.0,Harrison Mevis,,22.0,243,1213389.0,,Active,[],,,#harrisonmevis-NFL-FA-16,mevis,71,16.0,12015,harrison,,,,,663ada70-0717-11ef-94de-1b2fbd1e412b,2002-03-27,,,,,0.0,['K'],17921.0,340.0,K,,,"{'channel_id': '1113708883450294272', 'rookie_year': '2024'}",EFB2783B669B,
,,,Polamalu,,troypolamalu,nfl,,,,USC,Troy,False,,,Troy Polamalu,681.0,38.0,207,,,Inactive,[],,,#troypolamalu-NFL-FA-43,polamalu,"5'10""",43.0,6777,troy,,,,,30b70aad-fc6c-4c35-a375-afc10efa6a43,1981-04-19,6344.0,,,4474.0,17.0,['DB'],,9999999.0,SS,,,,,
,,,Bailey,,allenbailey,nfl,00-0028024,McIntosh County Academy (GA),,Miami,Allen,True,,1613673055280.0,Allen Bailey,,32.0,288,,,Active,[],,,#allenbailey-NFL-FA-93,bailey,75,93.0,875,allen,,,,,750c6332-6848-4303-9916-a6ed49833a56,1989-03-25,13029.0,24873.0,,14020.0,11.0,['DL'],7450.0,637.0,DE,,398103.0,{'channel_id': '1116853524630601728'},,
,,,Herndon,,javonteeherndon,nfl,,The Bolles School (FL),,Arkansas,Javontee,False,,,Javontee Herndon,,29.0,194,,,Inactive,[],,,#javonteeherndon-NFL-FA-15,herndon,"6'0""",15.0,2049,javontee,,,,,c0b1c024-9f12-448d-bb2c-af991f6be399,1991-06-29,16343.0,27852.0,,17005.0,6.0,['WR'],9906.0,9999999.0,WR,,555593.0,,,
,,,Johnson,,leonardjohnson,nfl,00-0029087,Largo (FL),,Iowa State,Leonard,False,,1546137029440.0,Leonard Johnson,,31.0,194,,,Inactive,[],,,#leonardjohnson-NFL-FA-0,johnson,70,0.0,1194,leonard,,,,,2023386f-584e-4cd3-b4e6-491cda3fee31,1990-03-30,14381.0,26043.0,,15398.0,10.0,['DB'],8170.0,9999999.0,CB,,462232.0,,,
,,,Swanson,,travisswanson,nfl,00-0031284,Kingwood (TX),,Arkansas,Travis,False,,1558209925823.0,Travis Swanson,,30.0,304,,,Injured Reserve,[],,,#travisswanson-NFL-FA-0,swanson,77,0.0,2128,travis,,,,,ed6cf80a-b7d1-4a99-8a29-63b5c620bcd4,1991-01-30,16465.0,27604.0,,16752.0,8.0,['OL'],9430.0,9999999.0,C,,,,,
,,BAL,Armour-Davis,,jalynarmourdavis,nfl,,St. Paul's Episcopal (AL),LCB,Alabama,Jalyn,True,,1715193312648.0,Jalyn Armour-Davis,,24.0,197,1125728.0,2.0,Active,[],,,#jalynarmourdavis-NFL-BAL-5,armourdavis,73,5.0,8276,jalyn,,,,,9a7ecca5-faf4-468f-93e6-e0357c5854cb,1999-09-03,,,,,2.0,['DB'],16132.0,9999999.0,DB,,,"{'channel_id': '1113708870334705664', 'rookie_year': '2022'}",1241F0A1B05C,
